query_id,query_text,query_image_path,product_id,title,product_type,color,material,image_path,relevance,reason
q010,"glass vase for flowers, transparent and tall, not ceramic",,B075HXLWTN|amazon.com,"Amazon Brand – Rivet Modern Angled Stoneware Home Decor Flower Vase - 9 Inch, White",VASE,,,data/raw/images/small/0b/0bc23401.jpg,0.0,"Opaque white stoneware vase, not glass or transparent, conflicting with the not-ceramic constraint."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B078JMJC49|amazon.com,"Amazon Brand – Rivet Mid Century Modern Ceramic Home Decor Flower Vase - 12 Inch, Blue and Green",VASE,,Ceramic,data/raw/images/small/3a/3ae03d0d.jpg,0.0,"Explicitly ceramic and opaque, directly violating the not-ceramic and transparency requirements."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B086XH2CBN|amazon.ca,"AmazonCommercial Hospitality Glass Vase, 66.3 oz, Set of 2",FOOD_SERVICE_SUPPLY,Clear,,data/raw/images/small/24/24d65226.jpg,2.0,"Clear transparent glass vase, matching the requested material and transparency well."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B075HXLWT5|amazon.com,"Amazon Brand – Rivet Modern Angled Stoneware Vase, 5.5""H, White",VASE,,,data/raw/images/small/10/101ddf25.jpg,0.0,"Small opaque stoneware vase, not glass, transparent, or tall."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B075HWDTMM|amazon.com,"Amazon Brand – Rivet Modern Angled Stoneware Home Decor Flower Vase - 12 Inch, White",VASE,,,data/raw/images/small/2e/2e8003e6.jpg,0.0,"Opaque stoneware vase, not glass or transparent."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B075HR7DM7|amazon.com,"Amazon Brand – Rivet Modern Angled Stoneware Vase, 5.25""H, White",VASE,,,data/raw/images/small/cb/cbc43f2f.jpg,0.0,"Small opaque stoneware vase, not glass, transparent, or tall."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B075HXPFTG|amazon.com,"Amazon Brand – Rivet Modern Geometric Stoneware Home Decor Flower Vase - 6.9 Inch, White",VASE,White,,data/raw/images/small/4d/4de86a34.jpg,0.0,"Opaque stoneware vase, not glass or transparent."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B078JFFX4L|amazon.com,"Amazon Brand – Stone & Beam Modern Round Ceramic Home Decor Flower Vase - 7 Inch, Coral White Tan",VASE,,Ceramic,data/raw/images/small/19/194c7657.jpg,0.0,"Explicitly ceramic and opaque, directly violating the constraints."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B07QHL2D4B|amazon.com,"Amazon Brand – Rivet Modern Textured Stoneware Vase, 13.9""H, White",VASE,,stoneware,data/raw/images/small/b8/b8481cf2.jpg,0.0,"Tall vase but opaque stoneware material, not glass, conflicting with the not-ceramic constraint."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B075HWX46K|amazon.com,"Amazon Brand – Stone & Beam Modern Farmhouse Triangle Pattern Stoneware Home Decor Flower Vase - 9 x 6.6 Inches, Ecru White",VASE,White,,data/raw/images/small/bb/bbcc6f20.jpg,0.0,"Opaque stoneware vase, not glass or transparent."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B075HR7KY9|amazon.com,"Amazon Brand – Stone & Beam Modern Oval Pattern Decorative Stoneware Vase, 11.1 Inch Height, Off-White",VASE,White,,data/raw/images/small/88/88f337df.jpg,0.0,"Opaque stoneware vase, not glass or transparent."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B075HR4ZDB|amazon.com,"Amazon Brand – Stone & Beam Modern Decorative Ceramic Vase Decor With Geometric Pattern, 7.7 Inch Height, White",VASE,White,,data/raw/images/small/f1/f12a9d33.jpg,0.0,"Explicitly ceramic and opaque, violating the constraints."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B086K7LM66|amazon.co.uk,"AmazonCommercial Stemless Champagne Flute Glasses, 9.75 oz, Set of 12",DRINKING_CUP,Transparent,,data/raw/images/small/3c/3c3779eb.jpg,1.0,"Transparent glass drinkware matches the material and transparency, but it is a champagne flute, not a flower vase."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B075HWX46N|amazon.com,"Amazon Brand – Stone & Beam Modern Crosshatch Home Decor Flower Vase - 11 Inch, Blue",VASE,,,data/raw/images/small/fa/faf1db43.jpg,0.0,"Opaque glazed stoneware-look vase, not glass or transparent."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B078JGHZT3|amazon.com,"Amazon Brand – Stone & Beam Modern Ceramic Home Decor Flower Vase - 7 Inch, Teal White Tan",VASE,,,data/raw/images/small/11/1126ac72.jpg,0.0,"Opaque ceramic vase, violating the not-ceramic and transparency constraints."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B078JJDPR2|amazon.com,"Amazon Brand – Stone & Beam Modern Ceramic Home Decor Flower Vase - 7 Inch, Teal White Tan",VASE,,,data/raw/images/small/37/3711eca6.jpg,0.0,"Opaque ceramic vase, violating the not-ceramic and transparency constraints."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B078JGRLCJ|amazon.com,"Amazon Brand – Rivet Mid Century Modern Round Ceramic Home Decor Flower Vase - 5 Inch, Blue and Green",VASE,,Ceramic,data/raw/images/small/84/84bb0ce6.jpg,0.0,"Explicitly ceramic, opaque, and short, violating the constraints."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B078JMJC46|amazon.com,"Amazon Brand – Stone & Beam Modern Ceramic Spotted Decor Planter Pot - 11 Inch, White and Terra Cotta",VASE,,,data/raw/images/small/0a/0a2efe1f.jpg,0.0,"Opaque ceramic planter pot, not a glass vase."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B07HSMVFMP|amazon.com,"Amazon Brand – Stone & Beam Emerick Rustic Tall Stoneware Decor Vase with Geometric Pattern - 12 Inch, Brown and White",VASE,,stoneware,data/raw/images/small/95/9567e3b2.jpg,0.0,"Tall vase but opaque stoneware material, not glass, conflicting with the not-ceramic constraint."
q010,"glass vase for flowers, transparent and tall, not ceramic",,B07JM6GHC8|amazon.com,"Amazon Brand – Stone & Beam Emerick Rustic Tall Stoneware Decor Vase with Geometric Pattern - 15 Inch, Brown and White",VASE,,stoneware,data/raw/images/small/60/60b1b8bd.jpg,0.0,"Tall vase but opaque stoneware material, not glass, conflicting with the not-ceramic constraint."
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B07D49ZZ6S|amazon.com,Amazon Basics Bed Frame,BED_FRAME,,,data/raw/images/small/24/24577cc9.jpg,1.0,"Same bed-frame category but visually a basic metal wire frame, unlike the wooden slatted storage-box frame in the query image."
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B014GCABSI|amazon.com,"Brooklyn Bedding Super Duty High Rise Platform Frame, Full",BED_FRAME,Black,Steel,data/raw/images/small/8d/8d66af34.jpg,1.0,Both are bed frames but this is a black folding metal leg frame versus the query's wood box with hinged slat panel.
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B086TGJFZK|amazon.com,"AmazonBasics Metal Bed with Modern Industrial Design Headboard - 14 Inch Height for Under-Bed Storage - Wood Slats - Easy Assemble, Full",BED,Black,Metal,data/raw/images/small/3b/3be12664.jpg,1.0,A metal bed with headboard and wood slats; same furniture category but visually different from the plain wood/metal lift-up base in the query.
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B07Y2D8SF7|amazon.in,AmazonBasics Adjustable Bed Base with No Massage - Full,BED_FRAME,black,,data/raw/images/small/6c/6ccba75d.jpg,1.0,An adjustable bed base shares the adjustable/hinged concept of the query image but uses a padded fabric top and different mechanism.
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B07K6M8HKR|amazon.com,"AmazonBasics Heavy Duty Non-Slip Bed Frame with Steel Slats, Easy Assembly - 14""H, Twin",BED_FRAME,Black,steel,data/raw/images/small/31/31bec002.jpg,1.0,"Black steel bed frame, same product type but a simple leg frame rather than the wood box design in the query image."
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B07K6MBGYH|amazon.com,"AmazonBasics Heavy Duty Non-Slip Bed Frame with Steel Slats, Easy Assembly - 14""H, Full",BED_FRAME,Black,steel,data/raw/images/small/df/df0c51e0.jpg,1.0,"Black steel bed frame, functionally similar category but visually a plain metal grid rather than the query's wood/slat lift-up base."
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B014GCACKU|amazon.com,"Brooklyn Bedding Super Duty High Rise Platform Frame, Queen",BED_FRAME,Black,Steel,data/raw/images/small/b3/b3ea3d7b.jpg,1.0,"Black folding metal platform frame, same bed frame category but different material and appearance than query."
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B07D4BHP6T|amazon.com,Amazon Basics 9-Leg Support Metal Bed Frame - Strong Support for Box Spring and Mattress Set - Tool-Free Easy Assembly - Full Size Bed,BED_FRAME,Black,Steel,data/raw/images/small/24/24577cc9.jpg,1.0,"Black metal support frame, same product type but bare steel grid look unlike the wood box in the query image."
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B0869LMTKP|amazon.ca,"AmazonBasics Aurora Metal and Wood Platform Bed with Headboard - Wood Slat Support, King",BED,Black & Espresso,Metal,data/raw/images/small/d2/d2fbefe0.jpg,1.0,A metal-and-wood platform bed with visible wood slats shares materials with the query but includes a headboard and darker finish.
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B014GCAARK|amazon.com,"Brooklyn Bedding Super Duty High Rise Platform Frame, Twin XL",BED_FRAME,Black,Steel,data/raw/images/small/33/338a004c.jpg,1.0,"Black folding metal platform frame, same category but different look/material from the wood box query image."
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B088V8YGYM|amazon.com,"AmazonBasics Modern Faux-Linen Upholstered Bed Foundation - Dark Grey, King",BED,Gray,Wood,data/raw/images/small/52/521fc346.jpg,0.0,A fully upholstered gray fabric bed foundation looks nothing like the exposed wood/metal slat frame in the query image.
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B086TGRSBG|amazon.com,"AmazonBasics Wood Platform Bed - Rustic Finish - No Box Spring Needed - Strong Wood Slat Support, King",BED,Rustic Teak,Wood,data/raw/images/small/59/59b5d509.jpg,2.0,Natural wood platform bed with exposed wood slats closely resembles the wood construction and slat design in the query image.
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B00AZ0MQZW|amazon.com,"DreamFoam Bedding Bedding Ultimate Dreams Genius Hi Rise Frame, California King",BED_FRAME,Black,Metal,data/raw/images/small/5d/5d904e8c.jpg,1.0,"Black folding metal hi-rise frame, same bed frame category but different material/appearance than the wood query image."
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B07JZKSPY2|amazon.com,Amazon Basics 9-Leg Support Bed Frame - Strong Support for Box Spring and Mattress Set - Tool-Free Easy Assembly - King Size Bed,BED_FRAME,Black,Steel,data/raw/images/small/bc/bc4251e0.jpg,1.0,"Bare black steel bed frame, same category but visually different from the wood box lift-up base in the query."
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B00AZ0QH0M|amazon.com,"Dreamfoam Bedding Ultimate Dreams Genius Hi Rise Frame, Full",BED_FRAME,Black,Metal,data/raw/images/small/5d/5d904e8c.jpg,1.0,"Black folding metal hi-rise frame, same product type but different material/look from the wood query image."
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B07QD6TXWS|amazon.com,"Amazon Brand – Rivet Claremont Contemporary Nightstand with Tapered Legs, 20""W, Pale Wood and White",TABLE,White,Engineered Wood,data/raw/images/small/49/49bb682d.jpg,0.0,A nightstand table is a completely different furniture item from the bed base shown in the query image.
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B082T8HXS5|amazon.ca,"AmazonBasics Mattress Foundation, Smart Box Spring, Tool-Free Easy Assembly - 7-Inch, King",HOME_FURNITURE_AND_DECOR,,,data/raw/images/small/05/0511e6f1.jpg,1.0,A white mattress foundation/box spring serves a similar bed-support function but looks visually different from the query's wood/metal frame.
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B086ND5RMY|amazon.in,"Upholstered Curve with Button Tufted Platform Bed/Mattress Foundation / Strong Wood Slat Support /Easy Assembly/Beige,King",BED,Beige,,data/raw/images/small/72/72e7608a.jpg,0.0,A fully upholstered beige tufted headboard bed looks very different from the plain exposed wood/metal frame in the query image.
q011,,data/raw/images/small/ce/ce04dd2a.jpg,B00AZ0QIII|amazon.com,"Dreamfoam Bedding Ultimate Dreams Genius Hi Rise Frame, X-Long",BED_FRAME,Black,,data/raw/images/small/5d/5d904e8c.jpg,1.0,"Black folding metal hi-rise frame, same bed frame category but different material/appearance than the wood query image."
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B07QLGRVPN|amazon.in,AmazonBasics Mid-Back Black Mesh Chair (Renewed),CHAIR,Black,Plastic,data/raw/images/small/24/244c03a7.jpg,1.0,A black mesh task chair is functionally an office chair like the query but lacks the leather wingback design and gray color.
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B0792JGRNS|amazon.ca,Rivet Parks Mid-Century Modern Wingback Leather Chair,HOME_FURNITURE_AND_DECOR,,,data/raw/images/small/87/87b5de32.jpg,2.0,"Nearly identical gray leather wingback chair with wood legs, matching the query image very closely in style, color, and material."
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B07SSHYD2Z|amazon.co.uk,"AmazonBasics Swivel Office Chair with Medium Back and Armrest, Mesh Back, Black",HOME_FURNITURE_AND_DECOR,,,data/raw/images/small/42/42f0d7b1.jpg,1.0,A black mesh swivel office chair matches the general office-chair function but not the leather wingback style of the query.
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B07QYB14F4|amazon.ca,AmazonBasics Low-Back Computer Task/Desk Chair with Swivel Casters - Red (Renewed),CHAIR,Red,mesh,data/raw/images/small/af/afeb9bb5.jpg,1.0,"A red mesh task chair is an office chair like the query but differs in color, material, and low-back design."
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B07TTHJJKQ|amazon.com,"Amazon Brand – Rivet Malida Mid-Century Modern Faux Leather Open Back Swivel Kitchen Bar Stool, 41""H, Grey",STOOL_SEATING,Grey,,data/raw/images/small/f8/f837ac2a.jpg,1.0,"A grey faux-leather swivel bar stool shares the gray leather-look upholstery of the query but is a tall stool, not an office/wingback chair."
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B075Z6S94K|amazon.com,"Amazon Brand – Rivet Mid-Century Swope Curved Arm Swivel Office Chair, 26""W, Aqua",CHAIR,Teal,polyester/ Metal,data/raw/images/small/3b/3bf80762.jpg,1.0,A swivel office chair with curved arms similar in silhouette to the query but in teal fabric instead of gray leather.
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B07HSKB7B4|amazon.com,"Amazon Brand – Stone & Beam Wickstrom Upholstered Dining Chair with Arms, 26""W, Slate Grey",STOOL_SEATING,Slate Gray,,data/raw/images/small/31/31be481c.jpg,1.0,"A slate grey upholstered armchair loosely resembles the query's gray upholstered wingback but is a dining chair, not a swivel office chair."
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B08568HG2X|amazon.com,"Amazon Brand – Rivet Decatur Modern Faux Leather Kitchen Counter-Height Stool, 37""H, Black",STOOL_SEATING,Black,,data/raw/images/small/90/90362fc5.jpg,0.0,A black counter-height bar stool is a very different seat type and color from the gray leather wingback office chair in the query.
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B0854SBC3F|amazon.com,"Amazon Brand - Rivet Coen Contemporary Modern Upholstered Accent Swivel Chair, 30""W, Velvet Ink",CHAIR,Ink,Wood,data/raw/images/small/39/39bfa310.jpg,1.0,A swivel accent chair matches the swivel-chair function of the query but is navy velvet rather than gray leather.
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B07DBG291H|amazon.com,"Amazon Brand – Ravenna Home Amanda Curved Arm Upholstered Chair, 32.5""W, Dark Blue",CHAIR,Dark Blue,,data/raw/images/small/51/51fa5c94.jpg,1.0,A curved-arm upholstered accent chair resembles the query's silhouette but is dark blue fabric instead of gray leather.
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B075Z9QBLL|amazon.com,Rivet Hengyin N/A Bar Stool,STOOL_SEATING,Rust Brown,,data/raw/images/small/34/34222a63.jpg,0.0,"A wood-and-metal rust brown bar stool is a completely different seat type, material, and color from the query chair."
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B0714QGRSL|amazon.com,"Amazon Brand – Rivet Andrews Contemporary Top-Grain Leather Chair, 40""W, Cognac",OTTOMAN,Cognac,leather,data/raw/images/small/bc/bca68cc4.jpg,1.0,A top-grain leather armchair matches the query's leather material but is cognac colored with a boxy modern shape rather than a gray wingback.
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B084W339RK|amazon.com,"Amazon Brand – Stone & Beam Vivianne Modern Upholstered Dining Chair with Casters, 24.4""W, Slate",CHAIR,Slate,,data/raw/images/small/25/25e0ab24.jpg,1.0,"A slate grey upholstered chair on casters matches the query's color but is a dining chair, not a wingback swivel office chair."
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B071PDYXRQ|amazon.com,"Amazon Brand – Rivet Apex Modern Oversized Living Room Accent Chair, 42""W, Ash Grey",CHAIR,Ash Grey,Ash,data/raw/images/small/7a/7ad1daea.jpg,1.0,An ash grey accent chair matches the query's gray color but has a boxy modern frame rather than a leather wingback design.
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B07HYYJKMD|amazon.com,"Amazon Brand – Stone & Beam Clayton Reclining Contemporary Fabric Living-Room Chair, 30""W, Latte",CHAIR,Latte,Textile,data/raw/images/small/ce/ce7dd3ba.jpg,1.0,A reclining fabric armchair shares general armchair function with the query but differs in color (latte vs gray) and material (fabric vs leather).
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B07HSKXDRL|amazon.com,"Amazon Brand – Rivet Decatur Modern Kitchen Counter-Height Stool, 37""H, Chalk",STOOL_SEATING,Chalk,,data/raw/images/small/df/df9824b2.jpg,0.0,A white/chalk counter-height stool is a different seat type and color from the gray leather wingback chair in the query.
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B085693MWK|amazon.com,"Amazon Brand – Rivet Decatur Modern Faux Leather Kitchen Bar Stool, 41""H, Tan Brown",STOOL_SEATING,Tan Brown,,data/raw/images/small/8e/8ebbcd18.jpg,0.0,A tan brown faux-leather bar stool differs in seat type and color from the gray leather wingback office chair in the query.
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B07PBZ3VCM|amazon.com,"Amazon Brand – Rivet Sloane Mid-Century Armchair with Tapered Legs, 32.7""W, Emerald Green",OTTOMAN,Emerald Green,Wood,data/raw/images/small/fd/fdf9b0d9.jpg,1.0,A mid-century armchair with tapered wood legs shares the leg style of the query but is emerald green velvet rather than gray leather.
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B07QGWLBBC|amazon.com,"Amazon Brand – Rivet Contemporary Curved Channel-Back Dining Chair, 35""H, Forest",CHAIR,Forest,Wood,data/raw/images/small/11/11ecebc7.jpg,1.0,A curved channel-back dining chair has a similarly rounded upholstered silhouette but is forest green rather than gray leather.
q012,,data/raw/images/small/fb/fb2a4da8.jpg,B07HSDWZ2L|amazon.com,"Amazon Brand – Stone & Beam Wickstrom Upholstered Counter-Height Bar Stool with Arms, 37""H, Caribbean Sand Beige",STOOL_SEATING,Caribean Sand Beige,stone,data/raw/images/small/dd/dda78316.jpg,0.0,A beige counter-height bar stool differs in seat type and color from the gray leather wingback chair in the query.
q013,,data/raw/images/small/79/798608e4.jpg,B07QLGRVPN|amazon.in,AmazonBasics Mid-Back Black Mesh Chair (Renewed),CHAIR,Black,Plastic,data/raw/images/small/24/244c03a7.jpg,1.0,A black mesh office chair matches the general chair category and black color of the racing-style gaming chair query but lacks its distinctive bucket-seat design.
q013,,data/raw/images/small/79/798608e4.jpg,B07SSHYD2Z|amazon.co.uk,"AmazonBasics Swivel Office Chair with Medium Back and Armrest, Mesh Back, Black",HOME_FURNITURE_AND_DECOR,,,data/raw/images/small/42/42f0d7b1.jpg,1.0,A black mesh swivel office chair is functionally similar and black like the query but not a racing/gaming style bucket chair.
q013,,data/raw/images/small/79/798608e4.jpg,B07QYB14F4|amazon.ca,AmazonBasics Low-Back Computer Task/Desk Chair with Swivel Casters - Red (Renewed),CHAIR,Red,mesh,data/raw/images/small/af/afeb9bb5.jpg,1.0,A red mesh task chair shares the office-chair function but not the black/white racing-style design or color of the query.
q013,,data/raw/images/small/79/798608e4.jpg,B081HWKWN6|amazon.co.uk,"UMI. by Amazon - Ergonomic office chair, Swivelling Mesh Computer Chair with Adjustable Lumbar Support and PU Armrests, Breathable Mesh Back and Padded Seat, 150 kg Max Load",ACCESSORY_OR_PART_OR_SUPPLY,Black,Alloy Steel,data/raw/images/small/ea/eac17d40.jpg,1.0,A black ergonomic mesh office chair matches the query's black color and office-chair function but has a headrest/mesh design rather than a racing bucket-seat look.
q013,,data/raw/images/small/79/798608e4.jpg,B081HX9SRM|amazon.co.uk,"UMI. by Amazon - Ergonomic office chair, Breathable High-Back Mesh Desk Chair with Adjustable Lumbar Support, 3D Armrests, Tilt Function and 360° Rotating Wheels",ACCESSORY_OR_PART_OR_SUPPLY,Black,Alloy Steel,data/raw/images/small/85/8552ae1a.jpg,1.0,A black high-back ergonomic mesh chair matches the query's color and office-chair function but not its racing bucket-seat style.
q013,,data/raw/images/small/79/798608e4.jpg,B07R1PVS26|amazon.com,"AmazonBasics Pneumatic Shop Stool, Garage Seat with 300-Pound Capacity - Black",AUTO_ACCESSORY,black,,data/raw/images/small/b0/b028cd07.jpg,0.0,A backless garage shop stool is a fundamentally different seat type from the backed racing-style gaming chair in the query.
q013,,data/raw/images/small/79/798608e4.jpg,B07QX2BYDH|amazon.com,"AmazonBasics Gaming Computer Desk with Storage for Controller, Headphone & Speaker - Black",DESK,Black,Metal,data/raw/images/small/6c/6cb33140.jpg,0.0,"This is a gaming desk, not a chair, so it does not satisfy a query looking for a chair despite the shared ""gaming"" theme."
q013,,data/raw/images/small/79/798608e4.jpg,B083739MDS|amazon.com,"AmazonBasics Pneumatic Shop Stool, Garage Seat with 300 lb Capacity - Black (Renewed)",AUTO_ACCESSORY,black,vinyl,data/raw/images/small/85/85a34a7e.jpg,0.0,A backless garage shop stool is a fundamentally different seat type from the backed racing-style gaming chair in the query.
q013,,data/raw/images/small/79/798608e4.jpg,B08568HG2X|amazon.com,"Amazon Brand – Rivet Decatur Modern Faux Leather Kitchen Counter-Height Stool, 37""H, Black",STOOL_SEATING,Black,,data/raw/images/small/90/90362fc5.jpg,0.0,A black bar stool differs in form and style from the wheeled racing-style gaming chair in the query.
q013,,data/raw/images/small/79/798608e4.jpg,B075Z9QBLL|amazon.com,Rivet Hengyin N/A Bar Stool,STOOL_SEATING,Rust Brown,,data/raw/images/small/34/34222a63.jpg,0.0,A wood-and-metal rust brown bar stool bears no resemblance to the black/white racing-style gaming chair in the query.
q013,,data/raw/images/small/79/798608e4.jpg,B07HSKXDRL|amazon.com,"Amazon Brand – Rivet Decatur Modern Kitchen Counter-Height Stool, 37""H, Chalk",STOOL_SEATING,Chalk,,data/raw/images/small/df/df9824b2.jpg,0.0,A white/chalk counter-height stool is a different seat type and color from the black/white racing gaming chair in the query.
q013,,data/raw/images/small/79/798608e4.jpg,B0792JGRNS|amazon.ca,Rivet Parks Mid-Century Modern Wingback Leather Chair,HOME_FURNITURE_AND_DECOR,,,data/raw/images/small/87/87b5de32.jpg,1.0,A leather wingback chair is a seating item like the query but stylistically opposite to the racing-style mesh/vinyl gaming chair.
q013,,data/raw/images/small/79/798608e4.jpg,B07HMPPZRN|amazon.com,"AmazonBasics Foldable Rocking Chair, Black",CHAIR,Black,Steel,data/raw/images/small/bb/bb309800.jpg,0.0,"Black matches but it is an outdoor folding rocking chair with no wheels/swivel base, unlike the black racing-style swivel office chair in the query image."
q013,,data/raw/images/small/79/798608e4.jpg,B07QW3JRT4|amazon.com,"AmazonBasics Gaming Computer Desk with Storage for Controller, Headphone & Speaker - Blue",DESK,Blue,Metal,data/raw/images/small/a4/a40b5e5b.jpg,0.0,"This is a gaming desk, not a chair at all, so it does not satisfy a query for a chair."
q013,,data/raw/images/small/79/798608e4.jpg,B075Z6S94K|amazon.com,"Amazon Brand – Rivet Mid-Century Swope Curved Arm Swivel Office Chair, 26""W, Aqua",CHAIR,Teal,polyester/ Metal,data/raw/images/small/3b/3bf80762.jpg,1.0,"It is a swivel office-style chair like the query but teal fabric on a mid-century pedestal base with no casters, unlike the black wheeled racing chair pictured."
q013,,data/raw/images/small/79/798608e4.jpg,B085693MWK|amazon.com,"Amazon Brand – Rivet Decatur Modern Faux Leather Kitchen Bar Stool, 41""H, Tan Brown",STOOL_SEATING,Tan Brown,,data/raw/images/small/8e/8ebbcd18.jpg,0.0,"A tan leather bar stool with fixed legs and no wheels/swivel, very different from the black wheeled office/gaming chair in the query."
q013,,data/raw/images/small/79/798608e4.jpg,B07HSDWZ2L|amazon.com,"Amazon Brand – Stone & Beam Wickstrom Upholstered Counter-Height Bar Stool with Arms, 37""H, Caribbean Sand Beige",STOOL_SEATING,Caribean Sand Beige,stone,data/raw/images/small/dd/dda78316.jpg,0.0,"A beige upholstered counter-height bar stool with wooden legs, unrelated in color, form, and function to the black wheeled office chair queried."
q013,,data/raw/images/small/79/798608e4.jpg,B07MBFDQLY|amazon.com,"Amazon Brand – Ravenna Home Modern Dining Chair, 36 Inch Height, White, Set of 2",STOOL_SEATING,,,data/raw/images/small/6c/6c7942ef.jpg,0.0,"White fixed-leg dining chairs, wrong color and no wheels/swivel, not matching the black wheeled office chair query."
q013,,data/raw/images/small/79/798608e4.jpg,B07TZRJSQG|amazon.com,"Amazon Brand – Rivet Whit Contemporary Upholstered Counter Height Stool with Gold Accents, 37""H, Chalk",STOOL_SEATING,Chalk,,data/raw/images/small/55/55697bc8.jpg,0.0,"A light-colored counter-height stool with fixed metal legs, unrelated to the black wheeled office chair in the query."
q013,,data/raw/images/small/79/798608e4.jpg,B07B4NWFW7|amazon.com,"Amazon Brand – Rivet Kaden Mid-Century Modern Adjustable Headrest Living Room Accent Chair, 35.8""W, Light Grey",OTTOMAN,Light Grey,,data/raw/images/small/03/03159901.jpg,0.0,"A light grey fixed-leg living room accent armchair, not an office/gaming chair with wheels like the query."
q014,,data/raw/images/small/11/11b87755.jpg,B07QLGRVPN|amazon.in,AmazonBasics Mid-Back Black Mesh Chair (Renewed),CHAIR,Black,Plastic,data/raw/images/small/24/244c03a7.jpg,1.0,"A black swivel task chair with wheels and arms like the query, but mesh mid-back rather than the tall padded leather executive style shown."
q014,,data/raw/images/small/11/11b87755.jpg,B07SSHYD2Z|amazon.co.uk,"AmazonBasics Swivel Office Chair with Medium Back and Armrest, Mesh Back, Black",HOME_FURNITURE_AND_DECOR,,,data/raw/images/small/42/42f0d7b1.jpg,1.0,"A black swivel office chair with armrests and wheels similar in function to the query, though mesh-backed rather than the padded leather executive style."
q014,,data/raw/images/small/11/11b87755.jpg,B07QYB14F4|amazon.ca,AmazonBasics Low-Back Computer Task/Desk Chair with Swivel Casters - Red (Renewed),CHAIR,Red,mesh,data/raw/images/small/af/afeb9bb5.jpg,0.0,"A swivel task chair with casters like the query in form, but it is red mesh, not the black leather color/material of the query."
q014,,data/raw/images/small/11/11b87755.jpg,B0792JGRNS|amazon.ca,Rivet Parks Mid-Century Modern Wingback Leather Chair,HOME_FURNITURE_AND_DECOR,,,data/raw/images/small/87/87b5de32.jpg,0.0,"A dark leather wingback accent chair with fixed wooden legs, no wheels or swivel, unlike the black leather office chair in the query."
